"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00054788","2017-08-21","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  294",",,W","  139",",,W","   15",",,W",,,,,,," 1644",",,W",,,,,"  200",",,W","  180",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00054788","2017-08-22","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    8",",,W",,,"  306",",,W","  183",",,W","   38",",,W",,,,,,," 1618",",,W",,,,,"  200",",,W","  180",",,W","   89",",,W","  121",",,W",,,,,,,,
"USW00054788","2017-08-23","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    5",",,W",,,"  272",",,W","  139",",,W","   21",",,W",,,,,,," 1605",",,W",,,,,"  340",",,W","  330",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00054788","2017-08-24","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  261",",,W","  122",",,W","   14",",,W",,,,,,," 1214",",,W",,,,,"  330",",,W","  300",",,W","   58",",,W","   89",",,W",,,,,,,,
"USW00054788","2017-08-25","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  256",",,W","  117",",,W","   18",",,W",,,,,,," 1343",",,W",,,,,"  310",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00054788","2017-08-26","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  244",",,W","   89",",,W","    9",",,W",,,,,,," 1205",",,W",,,,,"  330",",,W","  300",",,W","   40",",,W","   63",",,W",,,,,,,,
"USW00054788","2017-08-27","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  256",",,W","   83",",,W","   11",",,W",,,,,,," 1302",",,W",,,,,"   60",",,W","   10",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-08-28","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  250",",,W","   94",",,W","   14",",,W",,,,,,," 1230",",,W",,,,,"  110",",,W","   50",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-08-29","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   23",",,W",,,"  211",",,W","  128",",,W","   20",",,W",,,,,,," 2347",",,W",,,,,"   40",",,W","   10",",,W","   45",",,W","   67",",,W",,,,,,,,
"USW00054788","2017-08-30","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   15",",,W",,,"  250",",,W","  128",",,W","   27",",,W",,,,,,," 1019",",,W",,,,,"  360",",,W","  350",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00054788","2017-08-31","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  267",",,W","  106",",,W","   26",",,W",,,,,,," 1314",",,W",,,,,"  330",",,W","  320",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00054788","2017-09-01","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  206",",,W","   72",",,W","   35",",,W",,,,,,," 1052",",,W",,,,,"  330",",,W","  330",",,W","   94",",,W","  125",",,W",,,,,,,,
"USW00054788","2017-09-02","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   23",",,W",,,"  200",",,W","   44",",,W","    8",",,W",,,,,,," 1434",",,W",,,,,"  180",",,W","  190",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-09-03","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  114",",,W",,,"  167",",,W","  117",",,W","   17",",,W",,,,,,," 1400",",,W",,,,,"  300",",,W","  290",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054788","2017-09-04","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  267",",,W","  100",",,W","   26",",,W",,,,,,," 1523",",,W",,,,,"  190",",,W","  180",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054788","2017-09-05","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  283",",,W","  189",",,W","   39",",,W",,,,,,," 1547",",,W",,,,,"  170",",,W","  180",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00054788","2017-09-06","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  185",",,W",,,"  217",",,W","  156",",,W","   16",",,W",,,,,,," 1125",",,W",,,,,"   10",",,W","   20",",,W","   63",",,W","   89",",,W",,,,,,,,
"USW00054788","2017-09-07","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  222",",,W","  106",",,W","   18",",,W",,,,,,," 1634",",,W",,,,,"  280",",,W","  220",",,W","   58",",,W","   94",",,W",,,,,,,,
"USW00054788","2017-09-08","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  217",",,W","   89",",,W","   17",",,W",,,,,,," 1246",",,W",,,,,"  320",",,W","  310",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054788","2017-09-09","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  217",",,W","   89",",,W","   23",",,W",,,,,,," 1418",",,W",,,,,"  360",",,W","  360",",,W","   63",",,W","   89",",,W",,,,,,,,
"USW00054788","2017-09-10","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  233",",,W","   72",",,W","   22",",,W",,,,,,," 1308",",,W",,,,,"  340",",,W","   20",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00054788","2017-09-11","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  256",",,W","   78",",,W","   13",",,W",,,,,,," 1255",",,W",,,,,"  360",",,W","  350",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00054788","2017-09-12","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  278",",,W","  100",",,W","    9",",,W",,,,,,," 1319",",,W",,,,,"  190",",,W","  180",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00054788","2017-09-13","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  278",",,W","  100",",,W","   10",",,W",,,,,,," 1520",",,W",,,,,"  180",",,W","  180",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-09-14","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  267",",,W","  178",",,W","   17",",,W",,,,,,," 1504",",,W",,,,,"  180",",,W","  170",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00054788","2017-09-15","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  278",",,W","  172",",,W","   15",",,W",,,,,,," 1154",",,W",,,,,"  180",",,W","  200",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00054788","2017-09-16","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  283",",,W","  172",",,W","    8",",,W",,,,,,," 1649",",,W",,,,,"  170",",,W","  160",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054788","2017-09-17","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  283",",,W","  178",",,W","   10",",,W",,,,,,," 1544",",,W",,,,,"  200",",,W","  160",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00054788","2017-09-18","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  244",",,W","  172",",,W","   14",",,W",,,,,,," 1214",",,W",,,,,"   10",",,W","   30",",,W","   40",",,W","   54",",,W",,,,,,,,
"USW00054788","2017-09-19","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  228",",,W","  194",",,W","   44",",,W",,,,,,," 1846",",,W",,,,,"   20",",,W","   10",",,W","   72",",,W","  107",",,W",,,,,,,,
"USW00054788","2017-09-20","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  244",",,W","  206",",,W","   51",",,W",,,,,,," 1248",",,W",,,,,"   10",",,W","   20",",,W","   89",",,W","  130",",,W",,,,,,,,
"USW00054788","2017-09-21","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  244",",,W","  194",",,W","   46",",,W",,,,,,," 0943",",,W",,,,,"  360",",,W","   10",",,W","   81",",,W","  125",",,W",,,,,,,,
"USW00054788","2017-09-22","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  261",",,W","  178",",,W","   63",",,W",,,,,,," 0756",",,W",,,,,"   10",",,W","  360",",,W","  103",",,W","  148",",,W",,,,,,,,
"USW00054788","2017-09-23","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  306",",,W","  144",",,W","   29",",,W",,,,,,," 0805",",,W",,,,,"  360",",,W","   10",",,W","   76",",,W","  116",",,W",,,,,,,,
"USW00054788","2017-09-24","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  333",",,W","  139",",,W","    8",",,W",,,,,,," 1646",",,W",,,,,"  170",",,W","  170",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054788","2017-09-25","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  317",",,W","  167",",,W","   10",",,W",,,,,,," 1641",",,W",,,,,"  170",",,W","  180",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00054788","2017-09-26","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  300",",,W","  161",",,W","    8",",,W",,,,,,," 1600",",,W",,,,,"  170",",,W","  170",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00054788","2017-09-27","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  317",",,W","  167",",,W","   13",",,W",,,,,,," 1445",",,W",,,,,"  190",",,W","  190",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-09-28","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  250",",,W","  133",",,W","   48",",,W",,,,,,," 1349",",,W",,,,,"  320",",,W","  320",",,W","  107",",,W","  139",",,W",,,,,,,,
"USW00054788","2017-09-29","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  206",",,W","   56",",,W","   11",",,W",,,,,,," 1505",",,W",,,,,"  270",",,W","  320",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-09-30","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   15",",,W",,,"  167",",,W","   94",",,W","   38",",,W",,,,,,," 1424",",,W",,,,,"  360",",,W","   10",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00054788","2017-10-01","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  200",",,W","   39",",,W","   11",",,W",,,,,,," 1004",",,W",,,,,"   10",",,W","   10",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00054788","2017-10-02","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  222",",,W","   33",",,W","    9",",,W",,,,,,," 0910",",,W",,,,,"  360",",,W","   10",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054788","2017-10-03","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  206",",,W","   50",",,W","   11",",,W",,,,,,," 1503",",,W",,,,,"  200",",,W","  200",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054788","2017-10-04","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  233",",,W","   44",",,W","   23",",,W",,,,,,," 1412",",,W",,,,,"  180",",,W","  180",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00054788","2017-10-05","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  283",",,W","  128",",,W","   15",",,W",,,,,,," 1427",",,W",,,,,"  210",",,W","  250",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-10-06","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  272",",,W","  117",",,W","   10",",,W",,,,,,," 1234",",,W",,,,,"  200",",,W","  200",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054788","2017-10-07","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  261",",,W","  156",",,W","   22",",,W",,,,,,," 1604",",,W",,,,,"  170",",,W","  170",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00054788","2017-10-08","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  104",",,W",,,"  233",",,W","  206",",,W","   36",",,W",,,,,,," 0742",",,W",,,,,"  200",",,W","  160",",,W","   76",",,W","  116",",,W",,,,,,,,
"USW00054788","2017-10-09","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  102",",,W",,,"  233",",,W","  206",",,W","   38",",,W",,,,,,," 1429",",,W",,,,,"  180",",,W","  200",",,W","   98",",,W","  143",",,W",,,,,,,,
"USW00054788","2017-10-10","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  261",",,W","  122",",,W","   22",",,W",,,,,,," 1520",",,W",,,,,"  310",",,W","  340",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00054788","2017-10-11","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  233",",,W","  111",",,W","   17",",,W",,,,,,," 1621",",,W",,,,,"   30",",,W","   30",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-10-12","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   15",",,W",,,"  183",",,W","   83",",,W","   28",",,W",,,,,,," 1322",",,W",,,,,"   20",",,W","   50",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00054788","2017-10-13","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  194",",,W","   56",",,W","   20",",,W",,,,,,," 1454",",,W",,,,,"  140",",,W","  160",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-10-14","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    8",",,W",,,"  228",",,W","  139",",,W","    8",",,W",,,,,,," 1104",",,W",,,,,"   40",",,W","   10",",,W","   36",",,W","   40",",,W",,,,,,,,
"USW00054788","2017-10-15","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  228",",,W","  167",",,W","   32",",,W",,,,,,," 1813",",,W",,,,,"  190",",,W","  200",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00054788","2017-10-16","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  200",",,W","   56",",,W","   45",",,W",,,,,,," 1103",",,W",,,,,"  320",",,W","  350",",,W","   81",",,W","  116",",,W",,,,,,,,
"USW00054788","2017-10-17","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  150",",,W","    0",",,W","   14",",,W",,,,,,," 1613",",,W",,,,,"  180",",,W","  180",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054788","2017-10-18","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  228",",,W","   22",",,W","   10",",,W",,,,,,," 1535",",,W",,,,,"  190",",,W","  190",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00054788","2017-10-19","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  217",",,W","   44",",,W","   24",",,W",,,,,,," 1218",",,W",,,,,"  180",",,W","  170",",,W","   81",",,W","  116",",,W",,,,,,,,
"USW00054788","2017-10-20","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  228",",,W","   50",",,W","   25",",,W",,,,,,," 1027",",,W",,,,,"  330",",,W","  310",",,W","   81",",,W","  116",",,W",,,,,,,,
"USW00054788","2017-10-21","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  267",",,W","   39",",,W","    7",",,W",,,,,,," 1318",",,W",,,,,"  300",",,W","  300",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054788","2017-10-22","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  256",",,W","   50",",,W","   10",",,W",,,,,,," 1404",",,W",,,,,"  170",",,W","  170",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00054788","2017-10-23","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  228",",,W","   67",",,W","   22",",,W",,,,,,," 1234",",,W",,,,,"  170",",,W","  160",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00054788","2017-10-24","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  785",",,W",,,"  233",",,W","  178",",,W","   62",",,W",,,,,,," 1406",",,W",,,,,"  170",",,W","  190",",,W","  116",",,W","  174",",,W",,,,,,,,
"USW00054788","2017-10-25","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  135",",,W",,,"  200",",,W","  139",",,W","   17",",,W",,,,,,," 0136",",,W",,,,,"  170",",,W","  170",",,W","   81",",,W","  116",",,W",,,,,,,,
"USW00054788","2017-10-26","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   53",",,W",,,"  144",",,W","   89",",,W","   38",",,W",,,,,,," 1548",",,W",,,,,"  310",",,W","  320",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00054788","2017-10-27","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  167",",,W","   11",",,W","   12",",,W",,,,,,," 1558",",,W",,,,,"  180",",,W","  180",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054788","2017-10-28","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  194",",,W","   28",",,W","   21",",,W",,,,,,," 1321",",,W",,,,,"  190",",,W","  190",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00054788","2017-10-29","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  826",",,W",,,"  200",",,W","  117",",,W","   48",",,W",,,,,,," 2252",",,W",,,,,"  130",",,W","  140",",,W","  170",",,W","  255",",,W",,,,,,,,
"USW00054788","2017-10-30","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    5",",,W",,,"  183",",,W","   89",",,W","   45",",,W",,,,,,," 1144",",,W",,,,,"  270",",,W","  260",",,W","  112",",,W","  161",",,W",,,,,,,,
"USW00054788","2017-10-31","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  139",",,W","    6",",,W","   23",",,W",,,,,,," 1414",",,W",,,,,"  270",",,W","  270",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00054788","2017-11-01","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   78",",,W","   -5",",,W","    9",",,W",,,,,,," 1111",",,W",,,,,"  340",",,W","  340",",,W","   36",",,W","   40",",,W",,,,,,,,
"USW00054788","2017-11-02","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  217",",,W","   61",",,W","   22",",,W",,,,,,," 1526",",,W",,,,,"  190",",,W","  190",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00054788","2017-11-03","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  233",",,W","   89",",,W","   40",",,W",,,,,,," 1826",",,W",,,,,"  350",",,W","  320",",,W","   98",",,W","  143",",,W",,,,,,,,
"USW00054788","2017-11-04","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  139",",,W","   28",",,W","   18",",,W",,,,,,," 0051",",,W",,,,,"  330",",,W","  360",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00054788","2017-11-05","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   13",",,W",,,"  106",",,W","   72",",,W","   14",",,W",,,,,,," 0259",",,W",,,,,"   50",",,W","   40",",,W","   58",",,W","   89",",,W",,,,,,,,
"USW00054788","2017-11-06","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   20",",,W",,,"  183",",,W","   67",",,W","   34",",,W",,,,,,," 1652",",,W",,,,,"  320",",,W","  320",",,W","   81",",,W","  121",",,W",,,,,,,,
"USW00054788","2017-11-07","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   86",",,W",,,"   89",",,W","   17",",,W","   34",",,W",,,,,,," 0158",",,W",,,,,"  330",",,W","  350",",,W","   72",",,W","  107",",,W",,,,,,,,
"USW00054788","2017-11-08","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"   89",",,W","   -5",",,W","   28",",,W",,,,,,," 0929",",,W",,,,,"   20",",,W","  360",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054788","2017-11-09","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  111",",,W","  -27",",,W","   10",",,W",,,,,,," 1502",",,W",,,,,"  180",",,W","  200",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00054788","2017-11-10","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  106",",,W","  -49",",,W","   60",",,W",,,,,,," 1205",",,W",,,,,"  320",",,W","  340",",,W","  130",",,W","  179",",,W",,,,,,,,
"USW00054788","2017-11-11","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   39",",,W","  -55",",,W","   28",",,W",,,,,,," 0133",",,W",,,,,"  320",",,W","  320",",,W","   76",",,W","  121",",,W",,,,,,,,
"USW00054788","2017-11-12","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   83",",,W","  -49",",,W","    5",",,W",,,,,,," 1303",",,W",,,,,"  160",",,W","  180",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054788","2017-11-13","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    8",",,W",,,"   56",",,W","    0",",,W","   21",",,W",,,,,,," 2207",",,W",,,,,"  360",",,W","   10",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00054788","2017-11-14","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   44",",,W","    0",",,W","   25",",,W",,,,,,," 0948",",,W",,,,,"   20",",,W","   10",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00054788","2017-11-15","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   89",",,W","  -32",",,W","    9",",,W",,,,,,," 1114",",,W",,,,,"  140",",,W","  110",",,W","   40",",,W","   54",",,W",,,,,,,,
"USW00054788","2017-11-16","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   48",",,W",,,"  133",",,W","   44",",,W","   16",",,W",,,,,,," 1600",",,W",,,,,"  280",",,W","  250",",,W","   94",",,W","  139",",,W",,,,,,,,
"USW00054788","2017-11-17","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   72",",,W","  -55",",,W","   45",",,W",,,,,,," 0706",",,W",,,,,"  310",",,W","  320",",,W","  112",",,W","  188",",,W",,,,,,,,
"USW00054788","2017-11-18","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   51",",,W",,,"  100",",,W","  -71",",,W","    9",",,W",,,,,,," 2121",",,W",,,,,"  190",",,W","  190",",,W","   45",",,W","   81",",,W",,,,,,,,
"USW00054788","2017-11-19","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   48",",,W",,,"  139",",,W","  -16",",,W","   53",",,W",,,,,,," 1431",",,W",,,,,"  290",",,W","  320",",,W","  125",",,W","  170",",,W",,,,,,,,
"USW00054788","2017-11-20","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   72",",,W","  -16",",,W","   22",",,W",,,,,,," 1412",",,W",,,,,"  290",",,W","  260",",,W","   76",",,W","  121",",,W",,,,,,,,
